"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TFG",0.208497984884498,7.67065013352229,1.23311641064196,0.219662494401718,0.747227379028346,-5.02515462698128
"SERGEF",0.198801364531261,3.37065480204022,1.23287968009137,0.219750535645272,0.747290684091647,-4.81728925651645
"CLASP1",-0.217690542718373,5.37407438152246,-1.23258574316892,0.219859887847059,0.74732878104314,-4.93144757999936
"ING4",-0.154908300856584,4.93999621490103,-1.23203364060771,0.220065391113812,0.74732878104314,-4.95563313308245
"KLF4",0.320510604223763,6.30496565823762,1.23154120065262,0.220248804339644,0.74732878104314,-4.96899856325068
"HEY2",-0.39586773088746,0.467441580518861,-1.23151737869051,0.220257679831881,0.74732878104314,-4.72824380833551
"PLPP1",0.171619819445482,6.05849009988811,1.23143619849066,0.220287927577286,0.74732878104314,-5.02394177985526
"TM4SF18",-0.382335097339278,2.07254599413244,-1.23140563866237,0.220299314950901,0.74732878104314,-4.82311501586933
"STON1-GTF2A1L",-0.762076710224608,-0.888977533515083,-1.23137662767775,0.220310125580767,0.74732878104314,-4.6272050971652
"BOK",-0.343610067386879,3.14544895160365,-1.23135759407337,0.220317218456739,0.74732878104314,-4.78950859953675
"CXCL12",-0.269494609408088,5.93539331479934,-1.23075825493055,0.22054064701194,0.747716313477252,-5.05426976414889
"TLL2",0.261351378885327,0.857971660436597,1.23067845687316,0.22057040744126,0.747716313477252,-4.78731035021347
"EPHA7",-0.394807871655898,1.88244961114974,-1.23027641953091,0.220720390270595,0.74784010664822,-4.77884048897656
"LPAR5",0.176056462411785,4.76436085041331,1.23016640904059,0.220761443330987,0.74784010664822,-4.98266552103586
"MICU1",0.149661655327357,6.07800211915516,1.23002191561585,0.220815372937661,0.74784010664822,-5.03161585849781
"RAB18",0.222266086530248,6.87250540603273,1.22974423581991,0.220919038805264,0.747955839780136,-5.066985737412
"SELENBP1",0.233767313289524,7.70559802524903,1.22789459276533,0.221610464059064,0.750060825367204,-5.04408111380029
"AREG",0.3240357910247,2.57113685610387,1.22760581196284,0.221718556131516,0.750190763798649,-4.89016725220657
"TTC16",-0.639816382603505,-2.17453241100833,-1.22707879467721,0.221915919723874,0.750342073443448,-4.64180558155934
"ST6GAL1",-0.314483306740082,6.26570004089532,-1.22700813589714,0.221942390519609,0.750342073443448,-5.07199877026706
"MYO10",0.164816309600872,7.00045014207656,1.22692798393547,0.221972420500227,0.750342073443448,-5.06032501191222
"SLC25A16",-0.152161156599781,5.51520703116228,-1.22625787995759,0.222223598861847,0.750647923006748,-5.00252252675045
"DGUOK",0.17867928384098,5.30263326444703,1.22622801323799,0.222234798739407,0.750647923006748,-5.01875666141781
"RAD51AP1",-0.224625317947182,3.68333646215745,-1.22605726928302,0.222298834755766,0.750647923006748,-4.96083074227432
"SPCS2",0.155634665879084,6.83080490765064,1.22583919765807,0.222380640022663,0.750647923006748,-5.05481084797712
"NEURL3",0.357390361161041,2.73933673110849,1.22575663803788,0.22241161632152,0.750647923006748,-4.83880199965881
"POLR1C",0.143928241660728,5.0968755783282,1.22513492977303,0.222644981058816,0.750984959217994,-5.05502876034209
"CNTNAP3B",-0.430147893935899,0.0513884036812271,-1.22511882870509,0.222651027117404,0.750984959217994,-4.70560410353792
"TGM1",-0.277522654904705,-0.183079873230635,-1.22484694438065,0.222753139443175,0.751093997439502,-4.77290058252421
"IQCC",-0.28088813354344,1.06233714717704,-1.22445660155698,0.222899800796224,0.751353133720563,-4.7809634858972
"UBE2D4",0.153147355568778,4.02017829279759,1.22378177172731,0.223153515672533,0.751972851967274,-4.86550170868732
"CLEC4C",-0.518463610051757,-1.86538379641364,-1.22349039454053,0.223263128922104,0.752106746976089,-4.62577000651537
"DMXL1",-0.207930973564609,5.92478323755032,-1.22330355776044,0.223333435583317,0.752108187479111,-4.98319282370773
"ORC1",0.289945672209524,2.40965149717383,1.22268526196769,0.223566214410596,0.752169401476562,-4.78884024792874
"HSPB2",-0.400257015082599,0.442535037119375,-1.22260074223037,0.223598048414585,0.752169401476562,-4.75399963271097
"RTN1",-0.218474070363772,2.8621522762732,-1.22256755994182,0.223610547280213,0.752169401476562,-4.91735003540457
"DPYSL4",-0.53231112673405,-1.3499661153519,-1.22251286201343,0.223631151605035,0.752169401476562,-4.67313215188428
"AGPAT4",-0.30321910036964,2.17038689843995,-1.22227358414026,0.2237213020358,0.752237542583979,-4.85594596151224
"THNSL2",0.666704604170493,3.80847263025499,1.22206983434553,0.223798087605259,0.75226071733148,-4.81407519424419
"GPR55",0.293647060821075,2.01965842864753,1.22146756953388,0.224025169771061,0.752788917341844,-4.78687092508348
"TRAM1L1",-0.402481372304136,-0.954938126765876,-1.22124337662772,0.224109743570452,0.752838068055173,-4.64437559819275
"NADK",0.166772582742929,6.70203623036871,1.22068355281188,0.224321030436847,0.753312714693223,-5.05756814764353
"NACC2",0.172233723925142,5.04084796380327,1.22010296700268,0.224540305252537,0.75381388191923,-4.94993463444202
"AMIGO2",-0.203222760693456,3.1681966988385,-1.21942364923714,0.224797065578539,0.754353058338323,-4.89629408071941
"CRAT",0.236936980221525,6.48866897724684,1.21930723888742,0.224841086235189,0.754353058338323,-5.01560839076724
"NTF3",-0.29597105158853,0.572660339365756,-1.21886229335379,0.225009400090991,0.754682509560403,-4.75320231205977
"NDUFB4",0.203567308873485,7.27222719232096,1.21864236251037,0.225092629060177,0.754726469337908,-5.05036234747118
"WDR49",-0.552263984013315,0.918722562790206,-1.21820198638098,0.225259348505191,0.755050254737269,-4.76622410219069
"CAPS2",0.24109853132163,1.5215507968062,1.21773590320759,0.2254358973372,0.755096016758742,-4.82629503088747
"TMEM171",0.374523118096795,4.10280194891259,1.21738946360664,0.22556719078602,0.755096016758742,-4.85918511877055
"ATP5IF1",0.129845913507112,7.98913222242862,1.21721996255852,0.225631448286827,0.755096016758742,-4.99461075914466
"CRYZ",0.277527606281055,5.92795307454477,1.21719956255474,0.225639182777307,0.755096016758742,-5.04084375383811
"BUB1",-0.271998149322828,3.96284092824384,-1.21706973774251,0.225688409251472,0.755096016758742,-4.87096442996958
"CIR1",0.120581134276748,6.1970661611706,1.21701941449058,0.225707492713679,0.755096016758742,-5.08275397779899
"ERMP1",0.153972250457781,5.59915300258597,1.21665168314055,0.225846978262259,0.755096016758742,-4.97455285399043
"PACS1",-0.386555615045795,3.7448505830313,-1.2166414650887,0.225850854997735,0.755096016758742,-4.75496743889082
"ZDHHC14",-0.149567928497563,5.19677814820465,-1.21638191790261,0.225949343471775,0.755096016758742,-5.09260613620654
"UQCC6",-0.189121403316147,2.61842269998141,-1.21631545802882,0.225974567497901,0.755096016758742,-4.90485583548047
"BABAM2",0.159130593733899,4.95495088149691,1.21574702553924,0.226190392063719,0.755362871964169,-4.95428930087282
"NKX2-3",-0.240053328064879,4.61218259196683,-1.21573544362106,0.226194791075027,0.755362871964169,-5.05582234610088
"SCN4B",-0.35434425343958,2.5375072958846,-1.21543173432109,0.226310167112047,0.755385837338315,-4.80066906189101
"PLCD4",-0.515308095201769,-0.973416601844553,-1.21522515187352,0.226388669914253,0.755385837338315,-4.67111848937965
"GRIN2B",-0.473464427314631,-0.522285671588903,-1.21515953156199,0.226413610210657,0.755385837338315,-4.69421368742467
"TRIAP1",0.209779365981111,4.98929598634976,1.21497855972169,0.226482402405532,0.755385837338315,-5.05880556633387
"CNIH4",0.136199094802485,6.36018088861236,1.2147152425207,0.226582523180307,0.755485655820831,-5.08513651401546
"DTD2",0.148342197985793,3.79131561336328,1.21444705203197,0.226684529729174,0.755591698196068,-4.92316221490764
"FZD6",0.218162812237439,3.7574173567768,1.21417396444458,0.226788432921764,0.755595143930183,-4.88613499265323
"TDP2",0.414181098126857,8.16683939706677,1.21407532958931,0.226825969528795,0.755595143930183,-5.06165039024571
"COL22A1",-0.559354842845706,-0.0290041119229566,-1.21382599869301,0.226920875189419,0.755630806754043,-4.77162787978536
"TRMT11",-0.166846385334373,5.91282864824847,-1.21352861201586,0.227034110306088,0.755630806754043,-5.07499154160205
"KLRK1",-0.244845767875199,4.51193742148126,-1.2134939940389,0.227047294345682,0.755630806754043,-5.02812002578615
"CABCOCO1",-0.393713623589647,-1.41815703926407,-1.21297747513,0.227244072895578,0.755954370382597,-4.6510569420892
"PCDH1",0.244979478996784,7.41098017804663,1.21270141346138,0.227349294687317,0.755954370382597,-5.05446939065566
"SLC16A7",-0.187794591100846,4.91740431725574,-1.21263733134966,0.227373724811053,0.755954370382597,-5.02547192968287
"HACE1",0.271249108518943,2.99205088534648,1.21237381352896,0.227474206009768,0.755954370382597,-4.79424686591247
"SNRNP48",0.140304598718824,5.0764996270268,1.21172729893416,0.227720862128645,0.755954370382597,-5.04874416423791
"PLEK",-0.337990900770199,5.33199101576924,-1.2116287881704,0.227758462542862,0.755954370382597,-5.01000402037565
"TRAF1",-0.42633066598096,3.37673550971638,-1.21158033092788,0.227776959750678,0.755954370382597,-4.76836617238475
"TOLLIP",0.136330477372615,6.38870113887802,1.21143056753137,0.227834134613532,0.755954370382597,-5.07972023769329
"STPG1",0.262957925204212,3.03872078561257,1.21135587928042,0.227862652056617,0.755954370382597,-4.76793356756626
"SMURF1",0.170243059827182,4.67269964449643,1.21104237886492,0.227982380730803,0.755954370382597,-4.83584397090812
"ZC3HAV1",0.147966941703845,6.78187132647034,1.2107795641425,0.228082786989514,0.755954370382597,-5.08158689537879
"C1QTNF2",-0.304516769711202,1.50940868861343,-1.21076124650156,0.228089786284598,0.755954370382597,-4.85352891057508
"BTN3A3",-0.198502252679138,5.68340773743216,-1.21069223917537,0.228116155842133,0.755954370382597,-5.00194415213526
"PLEKHO1",-0.28076531503268,5.8806143960736,-1.21060858662005,0.22814812468022,0.755954370382597,-5.08970564421904
"LRRC47",0.160814994900471,6.10153134553067,1.21047793104023,0.228198062749518,0.755954370382597,-5.08681534154728
"KIAA0408",-0.398265753914779,1.70867508540093,-1.20972135348358,0.228487390197351,0.756679932521259,-4.86361816268014
"PDX1",0.430519486812016,-1.13289011915079,1.20946672593817,0.228584823252873,0.756769748591409,-4.69797872044911
"CLEC4D",-0.528545465190839,-1.61467782149537,-1.20868952512981,0.228882403593407,0.757014999978869,-4.64103463129801
"TFEC",-0.323602235400927,5.22444428596454,-1.2086421368448,0.228900556982205,0.757014999978869,-5.02649757724579
"RYK",0.186449565718841,5.45518819526862,1.20862438486522,0.22890735763411,0.757014999978869,-4.97867684511391
"LNPK",0.155018679431622,6.0499997314393,1.2085385509405,0.2289402420265,0.757014999978869,-5.09508992516321
"CAPRIN1",0.171821612243659,7.52072206745262,1.20831084297994,0.229027497176495,0.757070931237905,-5.07708360348781
"COX20",0.130433303468323,6.43376206619585,1.20809380222128,0.229110687048781,0.757113394137558,-5.09109981587201
"MAP3K9",-0.245867301727536,3.66822698805188,-1.20754599705176,0.229320752798018,0.757574973101617,-4.81102035831632
"GPR141",-0.370726201925192,0.933812533876303,-1.20662420930763,0.229674541605803,0.758510920927664,-4.76961560508542
"SMARCAD1",-0.126543263753105,5.41954381052717,-1.20627197905371,0.229809833741164,0.758682388066267,-5.01252362222796
"SRD5A1",0.181628760300042,5.01319681862039,1.20612204502488,0.229867441000102,0.758682388066267,-4.95576792360621
"DVL1",0.140431722852965,5.78888710604529,1.20582490525341,0.229981637945084,0.758826600000902,-5.04763336593607
"ADCY3",-0.264351599743658,5.18121451723519,-1.20504222570125,0.23028263307695,0.759287602600843,-4.95085089588034
"TOR1AIP2",0.233617443853947,8.45517313879987,1.2049471058617,0.230319232611152,0.759287602600843,-5.03858459999882
"B4GAT1",0.232577551951835,4.45430449202288,1.20416352856799,0.230620891008825,0.759287602600843,-4.97224333121041
"CDC25C",0.224140628569591,2.61655653074945,1.20406077236475,0.230660470722897,0.759287602600843,-4.87950841851225
"LRIT2",-0.543539833850154,-3.05853632847831,-1.20394852382502,0.230703712280954,0.759287602600843,-4.61161346313212
"COL4A3",-0.408535624623298,2.03540452948458,-1.20380143787976,0.230760383086543,0.759287602600843,-4.84308992688362
"ZNF467",-0.300166657321555,1.6485640403914,-1.20333192816368,0.230941347607533,0.759287602600843,-4.83530974309932
"GKAP1",-0.155460075166138,3.46785188975066,-1.20308905271512,0.231034999814291,0.759287602600843,-5.01935183380677
"RBM27",0.169967018252436,6.44732051371076,1.20308629021369,0.231036065185305,0.759287602600843,-5.10162332439559
"RMND1",0.213037530674777,4.34466796076891,1.20278232812182,0.231153311082814,0.759287602600843,-4.85489902910191
"RASA3",-0.292978606113559,4.21641376090585,-1.20253474914026,0.231248840161096,0.759287602600843,-4.93767665457005
"HGD",0.215494339353499,5.94616908175754,1.20253141622329,0.231250126370319,0.759287602600843,-5.0741233375934
"SUOX",-0.179489100870921,4.91465784021703,-1.20238264925817,0.231307542407655,0.759287602600843,-4.98624108024032
"SARDH",-0.369768622302123,1.03293567805412,-1.20221034534904,0.231374055233569,0.759287602600843,-4.79472599782623
"HLA-DQB1",1.22244230570511,5.65266770666705,1.20164919204605,0.231590767070234,0.759287602600843,-5.08088597165049
"MSRB3",-0.238381169779044,4.72757418094183,-1.20164826500302,0.231591125205599,0.759287602600843,-5.08948624580936
"GPX7",-0.365882259360379,2.2873045621886,-1.20111745940609,0.231796251386777,0.759287602600843,-4.87944577133166
"UFL1",0.149402727160285,6.38819531158348,1.20111089522987,0.231798788883848,0.759287602600843,-5.09059902171182
"CNKSR1",0.242622487499336,3.58598113589295,1.20103904667164,0.231826564503802,0.759287602600843,-4.77651740189904
"VIPR1",0.315849567494056,5.60974146209463,1.200967299012,0.231854303501998,0.759287602600843,-4.9333487725293
"PDIA5",0.225020870716237,4.43545901690073,1.20095311335214,0.231859788227711,0.759287602600843,-4.93185854912913
"MAP10",-0.184886840079241,2.85458970699628,-1.20062095430907,0.231988240407065,0.759287602600843,-4.90116656984478
"MTX3",-0.243591697553825,3.97656611539115,-1.20059914565417,0.231996676012701,0.759287602600843,-4.8520810466246
"SLC18A2",-0.375259639055217,2.2053903649907,-1.20047321326021,0.23204539107247,0.759287602600843,-4.85964165898705
"RNF6",0.172941220916027,5.61076813490765,1.20038435254078,0.232079769928241,0.759287602600843,-4.97169867958768
"TMEM158",-0.338062140304552,1.69677051457287,-1.20021366059284,0.232145818292173,0.759287602600843,-4.93783192250153
"TCAF2",-0.524629732138142,1.87097381512705,-1.20015364878899,0.23216904275329,0.759287602600843,-4.89735502465101
"NEBL",0.307480162610554,3.8718881832354,1.19997975293464,0.232236349555138,0.759287602600843,-4.90936208312265
"PARP10",-0.282386062317005,4.19122012954109,-1.19994805021416,0.232248621677048,0.759287602600843,-4.74371088506399
"SPATA6",-0.160654746582266,3.31788860733797,-1.19978021260189,0.232313599363969,0.759287602600843,-4.89634647474748
"SRRM3",-0.320469029741611,-0.235116294175009,-1.19943684840442,0.232446572134211,0.759287602600843,-4.78309480309299
"UCK1",0.130117382268824,4.97601675744449,1.1994230791212,0.232451905627651,0.759287602600843,-5.00386653345386
"LNPEP",-0.188656825815985,6.99840892394194,-1.19942232001937,0.232452199666179,0.759287602600843,-5.09956348374876
"CDO1",-0.402579346462558,-0.810121627708082,-1.19912034025465,0.232569192871331,0.759287602600843,-4.70410626902507
"INPP5F",-0.148525285958444,4.23342366301185,-1.19860439207704,0.232769179596529,0.759287602600843,-4.90473845037304
"RRM2",-0.249408125524284,5.69853380601967,-1.19858865946802,0.232775279652083,0.759287602600843,-5.04798401627304
"ANKZF1",-0.166423448764245,5.15480906913555,-1.1984724834888,0.2328203284912,0.759287602600843,-4.98802750742563
"SIRT3",0.138328071702411,4.46295719006933,1.19831532669194,0.232881278158256,0.759287602600843,-4.9518694950543
"LEP",-0.563296079287911,-3.00837746150545,-1.19826398647112,0.232901191767605,0.759287602600843,-4.61681709999289
"SV2A",-0.278739574634121,1.65945923380694,-1.19795730130269,0.23302017284102,0.759287602600843,-4.85984276513714
"SEC23A",0.318943329811993,7.34784087638458,1.1972743187591,0.233285298233957,0.759287602600843,-5.08332862667668
"TFB1M",-0.189580093169737,4.19727442965176,-1.19708282990953,0.233359670645193,0.759287602600843,-4.97856366904106
"LACTB2",0.195462142415821,5.13236769785971,1.19669338192651,0.233510980899066,0.759287602600843,-5.02828229287359
"GTPBP10",-0.124187537419249,4.75853572700557,-1.19653862779161,0.233571126260491,0.759287602600843,-4.95924096993239
"NDFIP2",0.27194950196429,7.04369671484064,1.19609340490284,0.233744224539967,0.759287602600843,-5.09516630759794
"ADIPOQ",-0.729928210406738,-2.77332763408435,-1.19606810853042,0.233754062280116,0.759287602600843,-4.61986518197589
"ZNF366",-0.269732949115467,3.59432892561113,-1.19580988473509,0.233854502293828,0.759287602600843,-4.9738022223241
"CLIP2",-0.235626770531956,4.50895808543521,-1.19561900830037,0.233928766419125,0.759287602600843,-4.77645246450518
"UBIAD1",-0.113694050430712,4.99494904182979,-1.19560556115025,0.233933998927022,0.759287602600843,-5.07636992029251
"IFITM10",-0.299471174506633,-0.155762297221266,-1.19554508789927,0.233957531102949,0.759287602600843,-4.78449150589518
"GK5",-0.202504201114904,6.96410940640026,-1.19552260799142,0.233966279223619,0.759287602600843,-5.10073191785634
"EXPH5",0.224989968052674,4.67965185695037,1.19539092856195,0.234017527359049,0.759287602600843,-5.01119937302825
"FXYD6",-0.323662293030694,4.25404681399762,-1.19536934335188,0.234025928844362,0.759287602600843,-4.9905754929765
"C8orf34",-0.44969497363354,-1.67525345850321,-1.1950010890754,0.234169295601106,0.759287602600843,-4.6497300949928
"CCN3",-0.30711540998054,1.71820187423961,-1.19446290868895,0.234378930218044,0.759287602600843,-4.8526330846217
"PROSER1",0.153480466135551,4.93896208108595,1.19439735796506,0.234404473032187,0.759287602600843,-4.96232388324667
"ADCYAP1R1",-0.588441972248896,-0.0158842706799046,-1.19436129686596,0.234418525625667,0.759287602600843,-4.7571933345222
"IL17RD",-0.314108595480997,1.1608697305344,-1.19424576580937,0.234463550806089,0.759287602600843,-4.80904124866755
"WDR19",-0.262360216650223,2.72963230958217,-1.19405983349897,0.234536026021752,0.759287602600843,-4.83248539223218
"AK2",0.190074821405212,7.91371653965128,1.19403946375647,0.23454396699104,0.759287602600843,-5.07831837355937
"VPS29",-0.153147900309052,6.18891448038416,-1.19377948795421,0.234645333237396,0.759287602600843,-5.09462291783588
"NDUFB1",0.236563429146154,6.98858869535658,1.1937716898122,0.234648374267921,0.759287602600843,-5.07153284708259
"DHX57",-0.185338157620373,3.63086314453827,-1.19350199030337,0.234753565975014,0.759287602600843,-4.85081769666686
"RAB10",0.16280022527553,7.45201996054345,1.19339751041543,0.234794325651001,0.759287602600843,-5.09624240313344
"CARMIL3",-0.841262889996277,-1.91063086266909,-1.19306844018226,0.234922735585245,0.759287602600843,-4.69323177654586
"BICD2",-0.184585071797599,4.75043985783291,-1.19301931734107,0.234941908634321,0.759287602600843,-5.02579609298803
"PSMG3",0.184707254154598,5.2789449958125,1.19273592013693,0.235052542768459,0.759287602600843,-5.09938047897505
"SOS2",0.198731578079048,6.84142216884001,1.19269368236738,0.235069034970222,0.759287602600843,-5.10170003344607
"GRAMD2B",0.174213241875355,6.44457522641081,1.19257047800764,0.23511714619959,0.759287602600843,-5.09889765674629
"NR4A3",-0.492007882636525,0.806108509241857,-1.19231853467226,0.235215551864744,0.759287602600843,-4.79686561330699
"BTNL9",-0.344177062807033,1.92825566351335,-1.19214113182137,0.235284860706742,0.759287602600843,-4.8616893347591
"CTNND1",0.314896700523026,8.75106049016445,1.19213538893658,0.235287104616663,0.759287602600843,-5.0738483351568
"TTLL3",-0.297647170674657,3.37363387951607,-1.19185652453121,0.235396083372422,0.759287602600843,-4.8152456471408
"DPCD",0.209442310834034,2.55508382945925,1.19180383418288,0.235416678542391,0.759287602600843,-4.90833535202104
"AGPS",0.184835460084375,6.16128726013115,1.19178266299197,0.23542495412648,0.759287602600843,-5.06529863659368
"TCEANC2",-0.138969972575364,4.13008815047828,-1.19163454006031,0.235482859563469,0.759287602600843,-4.92827783258489
"ANKRD34B",-0.5141104797252,-1.81932141116322,-1.19134274837816,0.23559695898252,0.75941804020356,-4.66194106632026
"SPTSSA",0.232534106287913,5.80018364239095,1.19117025059682,0.235664429460177,0.75941804020356,-5.10711112845737
"PLIN2",0.322763779636433,8.68105717586151,1.19092673011219,0.235759703163728,0.7594492310683,-4.98813307317646
"RAB20",0.137919431685221,5.38570576053681,1.19078483315263,0.235815230904976,0.7594492310683,-5.05197153291698
"PCK2",0.324754023232981,8.73966262103669,1.1904332508313,0.235952853947678,0.759472658039329,-5.04057138007563
"VTI1A",0.120913848434131,5.37970162214106,1.19038791493949,0.235970604365735,0.759472658039329,-5.02141997975541
"MAP3K20",-0.168946451355635,6.00894828525308,-1.19014252635904,0.236066698236882,0.759472658039329,-5.12442566846365
"MRPL48",0.145864482799474,5.35628408096457,1.18991129427777,0.236157274047971,0.759472658039329,-5.06366848804194
"NCKAP5L",0.301759000023658,2.10624332059035,1.18985035348294,0.236181149275807,0.759472658039329,-4.7796660128299
"IL1A",-0.592831363382433,-1.4023848100323,-1.18932487893381,0.236387089954168,0.759472658039329,-4.6596127058065
"JPH1",0.297487995044225,2.06620362694414,1.18925462077832,0.236414634815939,0.759472658039329,-4.87170160060568
"RUBCNL",-0.286601013475419,5.05162296112823,-1.18924496962075,0.236418418752384,0.759472658039329,-5.04355408616856
"POLE3",-0.126032495678994,6.29855187584407,-1.1890285677998,0.236503274943909,0.759472658039329,-5.11700392136258
"GIGYF1",-0.183156435601683,5.1452180339726,-1.188965171984,0.236528138042166,0.759472658039329,-4.88077962547089
"PKIB",0.242907733070988,5.93848284626626,1.18834996138218,0.236769513505399,0.759499156088114,-5.09880694376112
"SOWAHC",0.170830984332591,5.4964100266426,1.18824421234198,0.236811021451377,0.759499156088114,-5.10584248009256
"NBL1",0.196401280314665,9.1349982251994,1.18796774637202,0.23691956269968,0.759499156088114,-4.99793664863826
"SLC25A24",0.283959405208828,7.27578354351925,1.18787769008801,0.236954926702949,0.759499156088114,-5.10570657945654
"MAP3K5",0.141782911056373,5.58874737616377,1.18738295003606,0.237149272365322,0.759499156088114,-5.06064420046388
"LARP4B",-0.136425141602263,7.26672210631727,-1.18722371014231,0.237211849804567,0.759499156088114,-5.10545422539819
"NDUFA2",0.124671167017772,6.73785887420872,1.18718544748394,0.237226887864591,0.759499156088114,-5.10042996560641
"PHF11",-0.123424944753704,5.21422835500587,-1.18713017174452,0.237248613639532,0.759499156088114,-5.09241579065487
"USH1C",0.237902191935587,8.08525217281601,1.18706939810894,0.237272501967833,0.759499156088114,-5.07496499694713
"CDHR5",1.056792189962,7.08650850950186,1.18697814235988,0.237308375145408,0.759499156088114,-5.07438084901444
"MDN1",-0.143627680011221,6.30800481146448,-1.18686196274045,0.237354051650767,0.759499156088114,-5.07838537810027
"AGPAT1",1.12719634392696,3.36670207860775,1.18678788345602,0.237383179511327,0.759499156088114,-5.00777783470182
"ACAA1",0.230953722017121,7.37280393489138,1.18654439570481,0.23747893650889,0.759550017050803,-5.08222760799942
"PPP3CA",0.131808501133227,6.676772700736,1.18638861004982,0.237540217169284,0.759550017050803,-5.11209909803677
"HNF1A",0.32439483825781,4.77637868976976,1.18558028928266,0.237858363791624,0.760216687297998,-4.88537412635828
"MARCHF7",-0.156927446082274,6.63647377875299,-1.18550001585305,0.237889975176034,0.760216687297998,-5.09679531547668
"DEPDC1",-0.256405556957416,3.44411478710903,-1.18505717678595,0.238064417507443,0.760332786791445,-4.91490218222007
"KLRC1",0.257100891102067,1.77933081776134,1.18480438086473,0.238164039335137,0.760332786791445,-4.8986727640152
"SMIM3",0.178938335898361,4.15297630325937,1.18476003796411,0.23818151705467,0.760332786791445,-4.97067128757036
"ZFP2",-0.231597352497204,0.157835776662509,-1.1845374277785,0.238269272519994,0.760332786791445,-4.78577943992615
"ADCK2",-0.151297541685976,4.77767931290514,-1.18441209196626,0.238318691475074,0.760332786791445,-5.02438832167244
"CAPN8",0.380299668776015,2.92134732953198,1.18433227959424,0.238350164697049,0.760332786791445,-4.81820171031837
"FGF9",0.279566557995855,3.7184703395029,1.18372489245938,0.238589779017788,0.760849313506333,-4.99905035910855
"CXCL3",0.478910645459354,1.05902352286104,1.18356352198129,0.238653468586582,0.760849313506333,-4.83154838088556
"ZNF891",-0.270682953276072,3.49779834631158,-1.18273962583036,0.238978832324138,0.761660992687206,-4.92042259835752
"TPO",-0.379024498342407,0.0199082329160291,-1.18254464799508,0.239055877040958,0.761680996030736,-4.80497574980693
"BRINP1",-0.457408862604362,-0.593410249576554,-1.18208454323783,0.239237755833516,0.762029919264945,-4.7186792242185
"RPL36AL",0.227781108702215,8.22385450074324,1.18190946631471,0.23930698941889,0.762029919264945,-5.04647541884657
"LY6S",-0.551691184879823,-2.01202413105672,-1.18124613001479,0.239569433158534,0.762632027532125,-4.65037687279655
"BFSP2",-0.603774751424549,-0.488232094377618,-1.18107344452075,0.239637788452443,0.762632027532125,-4.72916352759818
"ADH1C",0.319910477675069,6.99899443179353,1.18072340590921,0.239776389311278,0.762766821222963,-5.10254409466265
"DPY19L4",0.191632418419948,4.8831445918751,1.18046941548075,0.239876994816153,0.762766821222963,-4.98375664074155
"GMDS",0.20932459777199,7.88338085242197,1.18038096000677,0.239912039055677,0.762766821222963,-5.06444041445574
"ZNF189",-0.129058408695176,5.32560839719081,-1.18016603540795,0.239997202964727,0.762766821222963,-5.01353488409975
"MCF2L2",-0.445607311455198,0.848415458863915,-1.17995506454748,0.240080821155903,0.762766821222963,-4.76194606488899
"KLHL21",0.172770860258387,4.3527975683974,1.17978801428951,0.240147046165061,0.762766821222963,-4.94790511816719
"MMS22L",-0.233450903239215,2.97058630120771,-1.17971441100322,0.240176229408587,0.762766821222963,-4.84813522958207
"DCTD",0.184566274654136,5.30681228526823,1.17950839237543,0.240257927943594,0.762793979044575,-5.01402389100683
"FAM83B",0.239563069869853,5.71363066767354,1.17933545152072,0.240326524476461,0.762793979044575,-5.00246356464758
"LAMC2",0.234801936343911,6.15766684610919,1.17865480450236,0.240596636839965,0.763426179925868,-5.06860340385349
"RBM14",-0.155210556805717,5.41372546299514,-1.17792062153981,0.240888237096566,0.763871519534864,-4.99659720555764
"SLC25A22",0.2859189139591,4.30322406880116,1.17768791932606,0.240980713461532,0.763871519534864,-4.85531084069057
"AP4M1",0.15523537948233,4.42187418361548,1.17745776182888,0.241072203412697,0.763871519534864,-4.96018234887949
"TMEM132D",0.371196712019175,-0.277803994541302,1.17742345476889,0.241085842936318,0.763871519534864,-4.76479681972637
"RUNX3",-0.21784606002501,5.53074700563495,-1.17737016865491,0.241107029088218,0.763871519534864,-5.13002726734021
"SLURP2",-0.540600992378299,-2.9877556771983,-1.17722986464479,0.241162819230648,0.763871519534864,-4.63696320167031
"FYN",-0.156416988011928,5.83566893292488,-1.17684981055519,0.241313989169247,0.763977321608347,-5.10495748909966
"RAET1G",-0.458270680237221,-2.24214851151176,-1.17678899397147,0.241338185772404,0.763977321608347,-4.65712970449691
"COMMD10",-0.161107780021933,4.64331478487143,-1.17590141638324,0.241691515633206,0.764526121640486,-5.02328171836815
"CLTA",0.137178566128919,7.47374863890513,1.17555069352729,0.241831233975521,0.764526121640486,-5.09093044403726
"CD27",-0.416844922710832,4.54051740373802,-1.17552986109134,0.241839534852895,0.764526121640486,-5.06685635583547
"ANTXR2",0.191939363727364,6.16353868982221,1.17539050870851,0.241895066316086,0.764526121640486,-5.0769807455624
"UQCRH",0.180487134598511,8.13075922444638,1.17530720003429,0.241928268879403,0.764526121640486,-5.04592394883766
"PIK3CA",-0.114836333948029,5.44084569445347,-1.17528342009165,0.241937746939282,0.764526121640486,-5.03749285964072
"ZYG11B",0.122004714308796,5.50082212331061,1.17452543343693,0.242239998907947,0.764981889357236,-5.07942254489469
